
104第4季 -0.44元
105第1季 -0.35元
105第2季 -0.30元
105第3季 -0.20元
105第4季 -0.18元
106第1季 0.04元
106第2季 0.24元
106第3季 -0.06元
106第4季 -0.19元
107第1季 -0.34元
107第2季 -0.6元
107第3季 -0.89元
107第4季 -2.93元
108第1季 1.34元
