
104第4季 0.22元
105第1季 0.15元
105第2季 0.09元
105第3季 0.55元
105第4季 -0.16元
106第1季 0.54元
106第2季 0.29元
106第3季 0.48元
106第4季 0.6元
107第1季 0.08元
107第2季 0.67元
107第3季 0.13元
107第4季 -0.01元
108第1季 0.67元
108第2季 0.13元
108第3季 0.42元
108第4季 0.5元
109第1季 -0.67元
