105 5,550,635 3,907,149 5,555,608 5,252,445 5,352,303 5,225,546 5,177,922 5,323,523 5,060,545 4,991,802 5,777,368 6,179,511 
106 5,120,882 4,749,770 5,638,934 4,781,535 5,602,179 5,447,133 5,114,270 6,152,094 6,199,761 6,046,499 5,914,551 6,002,300 
107 6,368,921 4,557,569 6,893,002 6,037,058 6,327,649 6,671,134 6,512,318 7,018,035 6,459,050 6,655,414 6,608,057 6,341,843 
108 6,477,996 4,479,263 6,409,025 6,304,411 6,319,100 6,335,226 6,408,554 6,422,441 6,264,813 6,227,481 - - 
