
105第1季 -1.20元
105第2季 -1.37元
105第3季 -1.18元
105第4季 -3.10元
106第1季 -0.75元
106第2季 -0.48元
106第3季 -0.39元
106第4季 -0.38元
107第1季 -0.21元
107第2季 -0.19元
107第3季 -0.31元
107第4季 -0.41元
108第1季 -0.25元
108第2季 -0.26元
108第3季 -0.99元
108第4季 -0.08元
