
105第3季 -12.92% -43.44% -41.77% -3.02% -3.43% 11.59元
105第4季 0.74% -25.80% -23.86% 0.00% -2.87% 11.06元
106第1季 -2.89% -35.37% -38.10% -3.04% -3.61% undefined
106第2季 -8.70% -36.41% -34.12% 0.00% -4.29% undefined
106第3季 -16.20% -41.85% -41.80% -4.34% -5.49% undefined
106第4季 -0.61% -28.15% -28.19% -3.79% -4.76% 9.6元
107第1季 11.36% -12.17% -11.93% -1.9% -2.55% 9.4元
107第2季 -8.62% -37.93% -38.68% -5.71% -8.29% 8.56元
107第3季 -0.29% -21.77% -32.87% -6.95% -11.46% 7.55元
107第4季 1.75% -36.21% -34.63% -2.94% -5.37% 6.82元
108第1季 -21.65% -65.14% -65.94% -5.21% -10.15% 6.22元
108第2季 -10.32% -32.14% -28.36% -2.97% -6.36% 5.92元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 2.21% -27.52% -36% -4.19% -8.05% 6.13元
109第1季 -6.36% -34.51% -39.9% -4.76% -7.47% 5.65元
