
104第4季 1.10元
105第1季 0.58元
105第2季 0.39元
105第3季 0.52元
105第4季 0.57元
106第1季 0.81元
106第2季 0.01元
106第3季 0.22元
106第4季 -0.19元
107第1季 -0.77元
107第2季 0.54元
107第3季 0.41元
107第4季 0.43元
108第1季 -0.49元
108第2季 0.61元
108第3季 0.19元
108第4季 -0.26元
109第1季 -0.43元
109第2季 2.11元
