105 195,747 85,316 188,693 172,152 182,935 231,579 196,238 205,143 196,054 142,112 177,494 190,841 
106 148,519 130,218 186,360 171,063 150,694 204,429 169,268 164,307 176,580 132,413 167,277 173,055 
107 158,020 93,800 152,024 131,711 164,917 146,743 153,239 124,418 132,812 104,843 131,810 159,306 
108 146,898 74,054 162,851 139,899 163,245 142,282 177,006 163,492 154,427 135,015 143,641 161,568 
109 73,938 68,086 123,845 120,580 119,385 - - - - - - - 
