
104第4季 -0.02元
105第1季 -0.09元
105第2季 0.28元
105第3季 0.28元
105第4季 0.37元
106第1季 0.06元
106第2季 0.42元
106第3季 0.47元
106第4季 0.37元
107第1季 0.28元
107第2季 0.47元
107第3季 0.63元
107第4季 0.38元
108第1季 0.23元
108第2季 0.53元
108第3季 0.56元
108第4季 0.86元
109第1季 0.18元
109第2季 0.63元
