
105第4季 39.52% 2.14% 7.91% 0.00% 1.44% 22.81元
106第1季 39.30% -1.71% -29.31% -3.55% -5.89% undefined
106第2季 31.56% -9.56% -3.60% -0.65% -1.12% undefined
106第3季 35.52% -3.09% -1.80% 0.00% -0.77% undefined
106第4季 35.55% -9.91% -16% -2.61% -4.33% 16.74元
107第1季 38.9% -10.05% -21.5% 0% -4.1% 15.95元
107第2季 31.56% -9.22% 16.42% 2.37% 3.97% 16.86元
107第3季 33.19% -5.38% 15.38% 2.19% 3.64% 17.52元
107第4季 30.33% -6.29% -0.42% 0.17% 0.13% 17.6元
108第1季 37.78% 2.83% 6.78% 0.83% 1.27% 17.83元
