
104第4季 -0.40元
105第1季 -0.11元
105第2季 0.02元
105第3季 0.19元
105第4季 0.22元
106第1季 0.20元
106第2季 -0.47元
106第3季 0.18元
106第4季 0.63元
107第1季 0.19元
107第2季 -1.19元
107第3季 -0.18元
107第4季 -0.65元
108第1季 -0.2元
108第2季 -0.32元
108第3季 0.04元
108第4季 -0.16元
109第1季 -0.34元
