 97 0.00 0.00 0.00 0.00 0.00
 98 0.00 1.10 0.00 1.10 1.10
 99 0.23 0.70 0.00 0.70 0.93
 100 0.22 0.89 0.00 0.89 1.11
 101 0.22 0.89 0.00 0.89 1.11
 102 0.43 0.99 0.00 0.99 1.42
 103 0.10 0.00 0.00 0.00 0.10
 104 0.48 0.72 0.00 0.72 1.20
 105 0.52 0.43 0.00 0.43 0.95
 106 0.54 0.44 0.00 0.44 0.98
 107 0.51 0.21 0.00 0.21 0.72
 108 0.566 0.231 0.000 0.231 0.797
