
104第4季 -0.35元
105第1季 0.16元
105第2季 0.08元
105第3季 0.00元
105第4季 0.26元
106第1季 -0.31元
106第2季 0.37元
106第3季 0.45元
106第4季 0.03元
107第1季 0.09元
107第2季 0.78元
107第3季 0.27元
107第4季 0.45元
108第1季 0.6元
108第2季 0.73元
108第3季 0.35元
108第4季 -0.33元
109第1季 0.24元
