
105第1季 0.24元
105第2季 0.47元
105第3季 0.89元
105第4季 1.09元
106第1季 -0.18元
106第2季 0.39元
106第3季 0.47元
106第4季 -0.17元
107第1季 -0.52元
107第2季 0.52元
107第3季 0.99元
107第4季 0.78元
108第1季 0.61元
108第2季 0.7元
108第3季 1.15元
108第4季 0.92元
109第1季 0.73元
109第2季 0.99元
