
104第4季 -0.23元
105第1季 -0.09元
105第2季 0.43元
105第3季 0.10元
105第4季 0.14元
106第1季 0.47元
106第2季 0.08元
106第3季 0.18元
106第4季 0.26元
107第1季 0.19元
107第2季 0.1元
107第3季 0.1元
107第4季 0.12元
108第1季 -0.1元
