
104第4季 0.53元
105第1季 0.86元
105第2季 1.46元
105第3季 1.62元
105第4季 0.79元
106第1季 0.97元
106第2季 0.76元
106第3季 2.50元
106第4季 0.86元
107第1季 1.61元
107第2季 1.3元
107第3季 1.87元
107第4季 -0.25元
