105 250,311 214,533 243,955 235,996 237,777 249,322 243,081 255,895 286,518 273,999 248,372 238,165 
106 245,214 209,848 264,191 271,454 269,439 324,861 255,494 235,432 302,861 347,583 305,661 237,255 
107 252,510 189,768 242,744 241,264 231,348 230,465 230,839 250,412 207,187 208,700 221,637 184,891 
108 207,555 148,533 195,376 182,620 182,693 188,970 209,021 209,179 204,998 192,161 177,849 199,576 
