
105第3季 4.04% 0.37% 1.02% 0.00% 0.40% 12.17元
105第4季 6.10% 2.25% 3.76% 1.02% 1.50% 12.39元
106第1季 11.15% 8.03% 6.28% 1.85% 2.82% undefined
106第2季 -6.95% -10.28% -7.95% 0.00% -2.77% undefined
106第3季 6.76% 3.15% 4.95% 1.56% 2.31% undefined
106第4季 8.52% 4.82% 5.32% 1.84% 2.36% 12.69元
107第1季 5.95% 2.8% 2.39% 0.81% 1.16% 12.9元
107第2季 4.47% 1.01% 4.78% 1.3% 2.07% 12.73元
107第3季 3.87% 0.52% 2.41% 0.67% 1.08% 12.84元
107第4季 -2.57% -5.28% -7.2% -2.07% -3.21% 12.43元
108第1季 0% 0% 0% 0% 0% 0元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 -6.07% -9.44% -9.37% -1.93% -2.79% 11.77元
