
105第1季 0.23元
105第2季 0.29元
105第3季 0.14元
105第4季 0.20元
106第1季 1.02元
106第2季 -0.20元
106第3季 -0.03元
106第4季 0.01元
107第1季 -0.07元
107第2季 0.09元
107第3季 0.04元
107第4季 -0.04元
108第1季 -0.05元
