
104第4季 1.00元
105第1季 1.13元
105第2季 1.35元
105第3季 1.49元
105第4季 1.67元
106第1季 0.51元
106第2季 0.58元
106第3季 0.86元
106第4季 0.42元
107第1季 -0.1元
107第2季 1.43元
107第3季 1.4元
107第4季 0.93元
