105 268,253 178,508 229,943 247,884 258,719 268,328 247,438 256,778 243,486 262,000 253,966 269,207 
106 262,039 220,715 304,365 289,718 279,754 312,311 271,381 292,194 279,785 254,096 254,075 290,039 
107 260,316 196,728 318,607 324,906 278,252 302,771 301,396 326,318 307,911 310,829 285,747 320,895 
