105 2,589,252 2,327,829 2,789,858 2,629,123 2,803,910 2,799,864 2,654,444 2,785,362 2,612,158 3,250,637 2,906,218 3,281,408 
106 2,941,047 3,217,764 3,870,420 3,382,225 3,176,359 2,899,189 3,286,098 3,388,628 3,673,661 3,810,080 3,588,838 3,558,138 
107 3,876,195 3,572,682 3,678,034 3,890,414 4,176,536 4,198,513 3,974,326 4,425,124 - - - - 
