
106第3季 0.69元
106第4季 0.73元
107第1季 0.94元
107第2季 1.17元
107第3季 0.82元
107第4季 0.41元
108第1季 0.77元
108第2季 1.05元
108第3季 1.15元
108第4季 0.32元
109第1季 0.84元
109第2季 -0.12元
