
104第4季 0.13元
105第1季 0.16元
105第2季 0.23元
105第3季 0.42元
105第4季 -0.45元
106第1季 0.00元
106第2季 -0.01元
106第3季 0.89元
106第4季 0.05元
107第1季 0.19元
107第2季 0.28元
107第3季 0.43元
107第4季 0.08元
108第1季 0.22元
108第2季 0.28元
108第3季 0.54元
108第4季 0.15元
109第1季 0.26元
