
104第4季 -0.17元
105第1季 -0.39元
105第2季 -0.11元
105第3季 -0.07元
105第4季 0.33元
106第1季 -0.08元
106第2季 -0.41元
106第3季 0.08元
106第4季 0.11元
107第1季 -0.04元
107第2季 0.01元
107第3季 0.01元
107第4季 0元
108第1季 0元
108第2季 0.34元
108第3季 0.14元
108第4季 -0.09元
109第1季 -0.01元
