 97 2.50 0.70 0.00 0.70 3.20
 98 3.00 0.00 0.00 0.00 3.00
 99 4.10 0.00 0.00 0.00 4.10
 100 3.50 0.00 0.00 0.00 3.50
 101 3.30 0.00 0.00 0.00 3.30
 102 5.00 0.00 0.00 0.00 5.00
 103 5.70 0.00 0.00 0.00 5.70
 104 5.20 0.00 0.00 0.00 5.20
 105 5.80 0.00 0.00 0.00 5.80
 106 5.50 0.00 0.00 0.00 5.50
 107 8.00 0.00 0.00 0.00 8.00
 108 5.300 0.000 0.000 0.000 5.300
