 97 0.50 3.00 0.00 3.00 3.50
 98 1.00 0.00 0.00 0.00 1.00
 99 4.00 0.00 0.00 0.00 4.00
 100 3.00 0.00 0.00 0.00 3.00
 101 2.50 0.00 0.00 0.00 2.50
 102 2.00 0.00 0.50 0.50 2.50
 103 1.50 1.00 0.00 1.00 2.50
 104 1.50 0.00 0.00 0.00 1.50
 105 1.50 0.00 0.00 0.00 1.50
 106 2.50 0.00 0.00 0.00 2.50
