2017/11/30 10816.04 10882.65 10560.44 10560.44 2762352 
2017/12/29 10591.62 10665.92 10322.76 10642.86 2422924 
2018/01/31 10664.82 11270.18 10650.77 11103.79 3017831 
2018/02/27 11139.4 11212.1 10189.04 10815.47 1808597 
2018/03/31 10779.1 11120.2 10638.98 10919.49 2810400 
2018/04/30 10936.26 11016.35 10478.98 10657.88 2391056 
2018/05/31 10665.52 11034.12 10500.97 10874.96 3086920 
2018/06/29 10882.68 11261.68 10633.01 10836.91 3161272 
2018/07/31 10802.88 11080.41 10523.58 11057.51 2918768 
2018/08/31 11062.36 11186.05 10606.26 11063.94 2840737 
2018/09/28 11087.86 11097.11 10667.25 11006.34 2360267 
2018/10/31 11014.19 11064.34 9400.69 9802.13 2661944 
2018/11/30 9812.2 10014.42 9616.16 9888.03 2446375 
2018/12/28 9979.21 10148.75 9473.3 9727.41 2029487 
2019/01/30 9725.27 10020.6 9319.28 9932.26 1907587 
2019/02/27 10029.84 10416.91 9988.83 10389.17 1603655 
2019/03/29 10385.25 10667.94 10204.21 10641.04 2234425 
2019/04/30 10714.68 11077.99 10627.01 10967.73 2591440 
