105 4,635,344 2,495,299 3,707,772 3,225,636 3,693,756 3,767,280 3,667,216 2,744,141 3,623,799 3,297,914 2,730,695 3,144,633 
106 4,568,702 2,906,884 3,396,027 3,853,078 3,631,636 3,759,458 3,197,410 2,938,519 2,749,529 2,657,865 2,294,421 3,015,228 
107 4,817,435 2,416,404 3,178,094 2,875,094 2,720,176 2,945,072 2,961,843 2,674,114 2,532,880 2,768,465 2,191,712 2,792,014 
108 3,679,923 2,216,314 2,830,222 2,636,396 2,883,414 2,762,404 2,776,554 1,991,011 2,626,048 2,809,177 2,097,054 2,762,456 
