
104第4季 -1.10元
105第1季 -1.06元
105第2季 -1.39元
105第3季 -1.32元
105第4季 -1.17元
106第1季 -0.53元
106第2季 -0.25元
106第3季 0.70元
106第4季 0.22元
107第1季 -0.75元
107第2季 -1.47元
107第3季 -0.35元
107第4季 0.03元
108第1季 -0.26元
