
105第1季 -0.28元
105第2季 -0.07元
105第3季 0.15元
105第4季 0.22元
106第1季 -0.21元
106第2季 -0.09元
106第3季 -0.27元
106第4季 -0.34元
107第1季 -0.42元
107第2季 -0.02元
107第3季 -0.02元
107第4季 0.16元
