
105第3季 15.79% 8.78% 7.36% 1.44% 4.25% 13.50元
105第4季 8.42% -1.31% -2.40% 0.00% -1.94% 13.16元
106第1季 9.00% 0.76% -0.77% -0.06% -0.99% undefined
106第2季 12.76% 5.15% 5.57% 0.00% 3.08% undefined
106第3季 18.01% 11.65% 11.63% 0.00% 7.57% undefined
106第4季 11.55% 3.1% 2.4% 0.39% 0.63% 13.9元
107第1季 11.26% 3.75% 4.53% 0.87% 2.49% 14.27元
107第2季 12.15% 5.16% 6.41% 1.09% 3.24% 14.54元
107第3季 14.94% 8.62% 7.4% 1.36% 4.12% 14.44元
107第4季 10.63% 1.99% 1.89% 0.43% 0.89% 14.45元
108第1季 15.8% 8.02% 6.03% 1.07% 2.88% 14.8元
108第3季 12.6% 5.82% 3.53% 0.71% 2% 14.02元
108第4季 11.79% 4.5% 2.18% 0.58% 1.29% 14.68元
109第1季 8.8% -1.47% -4.29% -0.01% -1.44% 13.76元
