
104第4季 1.62元
105第1季 0.44元
105第2季 0.67元
105第3季 0.97元
105第4季 1.08元
106第1季 0.57元
106第2季 0.65元
106第3季 0.28元
106第4季 0.21元
107第1季 0.07元
107第2季 1.34元
