
105第1季 -0.70元
105第2季 -0.95元
105第3季 -0.86元
105第4季 -0.36元
106第1季 -0.87元
106第2季 -0.48元
106第3季 -0.59元
106第4季 -0.37元
107第1季 -0.51元
107第2季 -0.33元
107第3季 0.07元
107第4季 -0.1元
108第1季 -0.21元
108第2季 -0.39元
108第3季 -0.37元
108第4季 -0.07元
