
104第4季 0.36元
105第1季 0.16元
105第2季 0.27元
105第3季 0.17元
105第4季 0.14元
106第1季 0.02元
106第2季 0.07元
106第3季 0.29元
106第4季 0.26元
107第1季 0.04元
107第2季 -0.02元
107第3季 0.02元
107第4季 0.06元
108第1季 0.26元
108第2季 0.26元
