
104第4季 0.16元
105第1季 -0.01元
105第2季 -0.06元
105第3季 0.22元
105第4季 0.08元
106第1季 0.26元
106第2季 0.19元
106第3季 0.28元
106第4季 0.3元
107第1季 0.09元
107第2季 -0.38元
107第3季 -0.79元
107第4季 -0.39元
108第1季 0.7元
