
105第3季 -17.97% -381.13% -288.54% -1.06% -2.22% 9.65元
105第4季 -2.90% -250.38% -214.55% 0.00% -3.83% 9.29元
106第1季 4.13% -1066.60% -812.83% -0.93% -2.32% undefined
106第2季 -72.02% -541.85% -476.89% 0.00% -3.25% undefined
106第3季 4.69% -465.61% -393.31% -0.76% -2.43% undefined
106第4季 15.6% 1.48% 22.21% 3.66% 7.67% 9.26元
107第1季 17.31% -42.28% -24.56% -0.73% -1.59% 8.49元
107第2季 11.58% -129.54% -122.23% -1.64% -3.66% 8.18元
107第3季 0% 0% 0% -2.26% -5.31% 7.76元
107第4季 17.23% -144.06% -173.72% -1.38% -3.9% 7.42元
108第1季 15.88% -93.97% -122.14% -1.05% -3.35% 7.17元
