
105第3季 1.60% -11.15% -18.40% -1.94% -10.64% 6.71元
105第4季 -1.37% -12.73% -12.72% -1.23% -8.47% 6.25元
106第1季 -0.46% -11.88% -19.55% 0.00% -14.86% undefined
106第2季 3.22% -6.85% -5.29% 0.00% -5.11% undefined
106第3季 -1.31% -13.85% -17.44% -1.85% -16.43% undefined
106第4季 -3.66% -15.74% -19.39% -2.87% -21.74% 7.63元
107第1季 3.65% -10.12% -16.49% -1.81% -13.56% 6.57元
107第2季 -3.4% -16.19% 285.63% 40.73% 110.5% 21.11元
107第3季 2.75% -13.5% -17.38% -2.17% -3.84% 20.31元
107第4季 -12.92% -24.93% -35.54% -5.65% -10.35% 18.25元
108第1季 -3.96% -17.49% -18.93% -2.25% -4.84% 17.7元
108第2季 -8.62% -24.05% -26.57% -2.98% -6.68% 16.2元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 0.42% -15.41% -22.23% -2.55% -6.5% 10.94元
109第1季 -8.08% -18.68% -25.39% -3.75% -9.71% 9.84元
109第2季 -20.79% -33.79% -32.74% -3.42% -9.57% 8.84元
