
104第4季 0.40元
105第1季 1.42元
105第2季 0.95元
105第3季 2.17元
105第4季 -0.73元
106第1季 0.66元
106第2季 1.10元
106第3季 3.39元
106第4季 0.08元
107第1季 0.15元
107第2季 0.23元
107第3季 1.46元
107第4季 -0.55元
108第1季 -0.42元
108第2季 -0.18元
108第3季 1.1元
108第4季 -0.05元
109第1季 -0.17元
