
104第4季 -0.74元
105第1季 -0.14元
105第2季 0.00元
105第3季 -0.31元
105第4季 0.62元
106第1季 -0.46元
106第2季 0.17元
106第3季 0.10元
106第4季 0.17元
107第1季 -0.31元
107第2季 0.62元
107第3季 0.35元
107第4季 0.68元
108第1季 0.48元
108第2季 0.84元
108第3季 0.78元
108第4季 0.41元
