
105第3季 14.20% -15.79% -18.11% -2.89% -4.12% 16.08元
105第4季 27.50% -18.67% -9.42% 0.00% -2.56% 15.49元
106第1季 9.73% -8.44% -11.07% -3.45% -4.57% undefined
106第2季 0.00% 0.00% 0.00% 0.00% 0.00% undefined
106第3季 19.72% -4.22% -3.43% -0.85% -1.13% undefined
106第4季 16.9% -8.04% -7.33% -1.72% -2.35% 13.92元
107第1季 11.88% -3.97% -5.34% -2.03% -2.96% 12.81元
107第2季 15.2% -12.79% -5.07% -1.04% -1.53% 12.49元
107第3季 14.52% -11.93% -0.02% 0% -0.01% 11.79元
107第4季 12.32% 0.09% 1.41% 0.67% 1.02% 11.61元
108第1季 15.34% -3.82% -0.76% -0.22% -0.38% 11.6元
108第2季 15.45% -6.27% -3.58% -0.93% -1.55% 11.43元
