
104第4季 0.83元
105第1季 0.04元
105第2季 0.27元
105第3季 1.06元
105第4季 0.40元
106第1季 0.05元
106第2季 0.36元
106第3季 -0.35元
106第4季 0.07元
107第1季 0.66元
107第2季 0.32元
107第3季 0.48元
107第4季 -0.2元
108第1季 0.16元
108第2季 0.27元
108第3季 0.26元
108第4季 0.69元
109第1季 0.96元
