
104第4季 -0.01元
105第1季 0.73元
105第2季 0.77元
105第3季 0.83元
105第4季 0.68元
106第1季 0.74元
106第2季 0.56元
106第3季 0.95元
106第4季 1.03元
107第1季 1.16元
107第2季 0.48元
107第3季 0.59元
