
104第4季 1.20元
105第1季 3.07元
105第2季 0.01元
105第3季 -0.07元
105第4季 -2.93元
106第1季 -0.06元
106第2季 -0.03元
106第3季 2.86元
106第4季 -0.23元
107第1季 -0.07元
107第2季 -0.01元
107第3季 -0.03元
107第4季 0.02元
108第1季 0.04元
108第2季 -0.03元
108第3季 -0.05元
