
105第3季 35.62% -14.85% -9.74% -0.46% -0.59% 11.45元
105第4季 26.29% -30.41% -428.35% 0.00% -28.70% 8.58元
106第1季 34.60% -24.16% -5.39% -0.42% -0.68% undefined
106第2季 34.40% -21.11% -1.29% 0.00% -0.31% undefined
106第3季 24.71% -35.25% 534.97% 0.00% 28.99% undefined
106第4季 34.76% -13.04% -22.25% -1.52% -1.93% 11.1元
107第1季 33.14% -33.09% -9.4% 0% -0.62% 11.11元
107第2季 34.66% -18.98% 1.67% 0.03% 0.03% 11.06元
107第3季 33.52% -20.7% -1.56% -0.19% -0.23% 10.78元
107第4季 32.27% -17.82% 18.39% 0.24% 0.26% 10.82元
108第1季 30.37% -31.24% 12.73% 0.38% 0.42% 11.03元
108第3季 28.25% -30.3% -4.51% -0.25% -0.38% 10.64元
108第4季 30.27% -18.2% 12.26% 0.39% 0.46% 10.62元
109第1季 29.17% -41.09% -7.85% -0.31% -0.46% 10.5元
109第2季 34.33% -4.6% 23.8% 0.77% 0.96% 10.46元
