
105第1季 -0.23元
105第2季 -0.20元
105第3季 -0.37元
105第4季 -0.18元
106第1季 -0.31元
106第2季 -0.11元
106第3季 -0.59元
106第4季 -1.59元
107第1季 -0.27元
107第2季 -0.06元
107第3季 -0.05元
107第4季 0.39元
108第1季 -0.13元
108第2季 -0.13元
108第3季 0.5元
108第4季 2.93元
109第1季 3.86元
109第2季 1.32元
