
104第4季 0.91元
105第1季 0.75元
105第2季 1.01元
105第3季 0.85元
105第4季 0.96元
106第1季 0.23元
106第2季 0.01元
106第3季 0.15元
106第4季 -0.01元
107第1季 -0.2元
107第2季 0.57元
107第3季 0.33元
107第4季 0.1元
108第1季 -0.07元
108第2季 0.58元
108第3季 0.57元
