
104第4季 -2.47元
105第1季 -1.54元
105第2季 -1.64元
105第3季 0.00元
105第4季 -0.15元
106第1季 -0.26元
106第2季 0.69元
106第3季 0.75元
106第4季 0.37元
107第1季 0.37元
