
105第3季 9.10% -1.73% -1.81% -0.78% -0.28% 6.60元
105第4季 13.30% 4.43% 2.64% 0.55% 0.47% 6.59元
106第1季 12.47% 2.47% -5.29% -0.66% -0.82% undefined
106第2季 9.80% -0.19% 0.13% 0.00% 0.02% undefined
106第3季 10.17% 1.70% 3.51% 0.50% 0.61% undefined
106第4季 10.41% 2.28% 2.75% 0.41% 0.51% 6.47元
107第1季 10.58% 1.36% -0.7% -0.09% -0.12% 6.48元
107第2季 5.86% -3.69% 4.88% 0.55% 0.67% 6.67元
107第3季 9.77% 0.5% 3.43% 0.4% 0.48% 6.57元
107第4季 16.42% 5.06% 15.91% 2.42% 3.63% 6.5元
108第1季 -7.52% -25.2% -29.17% -2.15% -7.61% 6.1元
108第2季 -3.58% -15.39% -13.18% -0.5% -3.29% 6.03元
