
104第4季 -1.79元
105第1季 -1.01元
105第2季 1.79元
105第3季 -0.02元
105第4季 0.03元
106第1季 -0.05元
106第2季 0.00元
106第3季 0.04元
106第4季 0.03元
107第1季 -0.01元
107第2季 0.04元
107第3季 0.03元
107第4季 0.25元
108第1季 -0.41元
108第2季 -0.1元
108第3季 -0.29元
