
105第4季 10.50% -0.28% 225.76% 0.00% 22.65% 27.78元
106第1季 10.99% -0.86% 14.56% 0.24% 0.28% undefined
106第2季 7.43% 0.10% 73.54% 0.00% 3.63% undefined
106第3季 1.86% 0.26% 16.41% 0.00% 0.91% undefined
106第4季 3.18% 1.99% 7.38% 0.4% 0.44% 64.81元
107第1季 1.66% 0.29% -2.64% 0% -0.18% 54.94元
107第2季 2.53% 0.91% 94.06% 4.62% 5.92% 45.28元
107第3季 3.13% 1.52% 0.67% 0.07% 0.04% 36.6元
107第4季 2.29% 0.74% 15.66% 1.1% 1.48% 24.24元
108第1季 2.18% 0.45% 1.6% 0.15% 0.15% 29.32元
108第3季 10.5% 0.77% 6.18% 0.34% 0.43% 23.4元
108第4季 9.68% -5.96% -7.49% -0.23% -0.45% 25.97元
109第1季 10.27% 0.59% -1.71% -0.06% -0.19% 19.31元
109第2季 10.21% 1.3% 29.42% 1.76% 2.69% 24.49元
