
105第1季 0.50元
105第2季 0.82元
105第3季 0.55元
105第4季 0.91元
106第1季 -0.91元
106第2季 1.36元
106第3季 1.07元
106第4季 1.07元
107第1季 0.66元
107第2季 0.86元
107第3季 0.89元
107第4季 0.66元
108第1季 -0.18元
