
104第4季 -1.27元
105第1季 -1.30元
105第2季 -0.11元
105第3季 -1.21元
105第4季 -0.30元
106第1季 0.61元
106第2季 -0.23元
106第3季 0.16元
106第4季 0.66元
107第1季 0.13元
107第2季 -0.15元
107第3季 0元
107第4季 0.02元
108第1季 0.22元
108第2季 1.88元
108第3季 -0.19元
108第4季 0.32元
