105 413,835 303,056 383,343 377,359 364,081 387,089 364,290 403,503 373,365 359,780 334,983 392,003 
106 375,135 361,243 429,394 323,539 333,666 361,316 314,251 386,659 391,892 318,780 356,615 374,264 
107 371,550 267,990 368,868 361,477 358,617 336,813 341,253 397,744 354,903 383,552 342,352 346,164 
