
105第4季 28.49% 17.03% 14.27% 0.00% 8.83% 5.49元
106第1季 18.76% 2.26% 3.81% 0.74% 1.16% undefined
106第2季 17.77% 3.41% 2.93% 0.61% 0.95% undefined
106第3季 5.81% -6.66% 1.01% 0.00% 0.44% undefined
106第4季 6.26% -2.2% -1.83% -0.32% -0.93% 6.62元
107第1季 7.9% -4.73% -9.5% -1.33% -3.32% 6.5元
107第2季 9.51% -2.59% 0.51% 0.21% 0.06% 6.43元
107第3季 11.69% -5.86% -4.64% -0.54% -1.69% 6.08元
107第4季 11.39% -8.34% -10.09% -1.05% -3.06% 5.91元
108第1季 5.63% -14.06% -18.09% -1.74% -5.35% 5.72元
108第2季 6.46% -7.27% -7.26% -1.06% -3.86% 5.41元
108第3季 4.79% -8.34% -9.06% -1.15% -4.78% 4.95元
108第4季 -56.46% -81.73% -166.34% -17.2% -58.54% 2.44元
109第1季 1.86% -37.27% -39.95% -2.43% -11.65% 2.12元
109第2季 9.76% -13.52% -14.04% -1.26% -7.3% 1.83元
