
104第4季 -0.89元
105第1季 0.12元
105第2季 0.16元
105第3季 0.07元
105第4季 0.06元
106第1季 0.04元
106第2季 0.03元
106第3季 0.04元
106第4季 0元
107第1季 0.06元
