
104第4季 -0.16元
105第1季 -0.01元
105第2季 -0.72元
105第3季 -0.65元
105第4季 -0.36元
106第1季 -0.19元
106第2季 0.22元
106第3季 -0.05元
106第4季 -0.16元
107第1季 -0.23元
107第2季 0.05元
107第3季 -0.2元
107第4季 -0.38元
108第1季 -0.24元
108第2季 -0.48元
108第3季 -0.31元
