 97 2.10 0.00 0.00 0.00 2.10
 98 1.60 0.00 0.00 0.00 1.60
 99 2.20 0.50 0.00 0.50 2.70
 100 1.00 0.30 0.00 0.30 1.30
 101 1.00 0.00 0.00 0.00 1.00
 102 1.50 0.00 0.00 0.00 1.50
 103 1.10 0.50 0.00 0.50 1.60
 104 2.30 0.00 0.00 0.00 2.30
 105 1.80 0.20 0.00 0.20 2.00
 106 1.50 0.00 0.00 0.00 1.50
 107 3.30 0.00 0.00 0.00 3.30
 108 2.500 0.000 0.000 0.000 2.500
