
105第3季 -288.68% -11567.90% -33050.90% -3.70% -3.72% 15.35元
105第4季 -137.33% -1327.43% -1286.29% 0.00% -1.60% 15.07元
106第1季 41.00% -448.95% -2150.82% 0.00% -6.20% undefined
106第2季 22.14% -151.01% -143.75% 0.00% -1.33% undefined
106第3季 33.30% 6.05% -7.06% -0.18% -0.18% undefined
106第4季 52% -252.74% -899.71% -3.8% -3.85% 13.38元
107第1季 74.82% -435.85% -979.03% -3.13% -3.17% 13元
107第2季 51.76% -698.3% 523.45% 0.8% 0.82% 13.09元
107第3季 24.89% -7566.67% -8278.48% -4.73% -4.84% 12.4元
107第4季 -38.05% -5749.56% -3959.88% -3.56% -3.67% 11.97元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 16.23% -209.09% -217.34% -4.96% -7.65% 10.5元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 -291.14% -484.64% -436.2% -5.32% -11.49% 8.26元
