
104第4季 -0.66元
105第1季 -0.42元
105第2季 -0.27元
105第3季 -0.58元
105第4季 -0.24元
106第1季 -0.90元
106第2季 -0.19元
106第3季 -0.03元
106第4季 -0.52元
107第1季 -0.42元
107第2季 0.11元
107第3季 -0.62元
