
104第4季 0.29元
105第1季 -0.13元
105第2季 0.64元
105第3季 0.44元
105第4季 0.01元
106第1季 0.14元
106第2季 0.23元
106第3季 -0.07元
106第4季 0.06元
107第1季 -0.26元
107第2季 -0.2元
107第3季 0.07元
107第4季 0.62元
108第1季 0.56元
