105 224,938 161,690 214,434 212,775 224,861 218,688 222,197 222,194 210,473 216,321 220,331 226,345 
106 192,053 193,095 224,794 210,749 238,999 224,511 222,079 239,601 235,692 220,984 220,578 239,972 
107 237,402 192,513 238,347 229,090 255,651 249,099 250,161 250,568 241,320 234,692 230,760 241,312 
108 246,712 169,389 238,764 231,837 250,127 241,405 265,924 237,829 240,377 248,972 240,351 267,132 
