
104第4季 -0.19元
105第1季 -0.32元
105第2季 0.25元
105第3季 -0.23元
105第4季 -0.15元
106第1季 -0.37元
106第2季 -0.21元
106第3季 -0.25元
106第4季 -0.38元
107第1季 -0.16元
107第2季 -0.07元
107第3季 -0.16元
107第4季 -0.22元
108第1季 -0.12元
108第2季 0.01元
108第3季 -0.06元
108第4季 1.39元
109第1季 -0.32元
