
105第3季 14.56% -16.73% -12.33% -1.66% -2.21% 10.42元
105第4季 24.84% -9.20% -8.15% 0.00% -1.41% 10.21元
106第1季 14.32% -19.84% -22.18% -2.73% -3.67% undefined
106第2季 17.48% -22.85% -16.67% 0.00% -2.15% undefined
106第3季 10.18% -28.79% -20.59% -1.93% -2.53% undefined
106第4季 13.88% -30.36% -31.1% -3.11% -4.03% 9.27元
107第1季 13.48% -22.34% -11.09% -1.36% -1.76% 9.2元
107第2季 17.28% -29.2% -6.07% -0.56% -0.73% 9.18元
107第3季 15.63% -36.94% -21.24% -1.43% -1.8% 8.99元
107第4季 19.42% -19.36% -19.8% -1.99% -2.48% 8.9元
108第1季 22.13% -18.05% -11.64% -1.06% -1.32% 9.23元
108第3季 22.87% -29.56% -5.39% -0.39% -0.47% 13.04元
108第4季 25.41% -19.77% 101.17% 8.77% 11.24% 16.51元
