
104第4季 0.44元
105第1季 0.39元
105第2季 0.37元
105第3季 0.32元
105第4季 0.69元
106第1季 0.24元
106第2季 0.63元
106第3季 0.39元
106第4季 0.61元
107第1季 0.64元
107第2季 0.26元
107第3季 0.02元
107第4季 0元
108第1季 0.2元
108第2季 0.21元
108第3季 -0.17元
108第4季 0.03元
109第1季 -0.2元
109第2季 0.03元
